Index,Dist. Route (m),Elev. Lidar (ft),Elev. Lidar (m)
1617,16170,93.9224245,28.62755499
1618,16180,95.93147978,29.23991504
1619,16190,97.85052159,29.82483898
1620,16200,101.8048098,31.03010603
1621,16210,101.8314181,31.03821625
1622,16220,112.9256047,34.41972431
1623,16230,112.0103633,34.14075872
1624,16240,107.6160416,32.80136949
1625,16250,109.5933449,33.40405152
1626,16260,112.3498775,34.24424267
1627,16270,113.5594507,34.61292058
1628,16280,115.5312654,35.2139297
1629,16290,117.484551,35.80929115
1630,16300,119.5392566,36.43556542
1631,16310,121.6060399,37.06552097
1632,16320,123.4690989,37.63338134
1633,16330,125.3707351,38.21300005
1634,16340,127.3605651,38.81950025
1635,16350,129.3196533,39.41663033
1636,16360,133.4318528,40.67002875
1637,16370,133.1979435,40.59873318
1638,16380,135.1576371,41.19604778
1639,16390,137.1150651,41.79267183
1640,16400,139.1778186,42.4213991
1641,16410,141.1648281,43.0270396
1642,16420,147.1529509,44.85221944
1643,16430,144.851079,44.15060889
1644,16440,146.8580889,44.7623455
1645,16450,149.0137447,45.41938938
1646,16460,151.0604015,46.04321038
1647,16470,152.9240646,46.61125488
1648,16480,154.7221147,47.15930055
1649,16490,156.3548897,47.65697039
1650,16500,157.837275,48.10880142
1651,16510,159.2196048,48.53013553
1652,16520,160.4368328,48.90114663
1653,16530,161.5129612,49.22915059
1654,16540,162.4916281,49.52744823
1655,16550,163.3842193,49.79951005
1656,16560,171.7701659,52.35554656
1657,16570,164.9025318,50.2622917
1658,16580,165.4261087,50.42187794
1659,16590,167.7217202,51.12158032
1660,16600,166.0601124,50.61512226
1661,16610,166.1456614,50.64119761
1662,16620,166.159912,50.64554117
1663,16630,166.0709758,50.61843342
1664,16640,165.8353323,50.54660929
1665,16650,165.6808273,50.49951617
1666,16660,164.9353213,50.27228595
1667,16670,164.4234137,50.1162565
1668,16680,163.5800619,49.85920286
1669,16690,162.7926232,49.61919154
1670,16700,161.8341183,49.32703927
1671,16710,160.8054018,49.01348647
1672,16720,159.5989656,48.64576472
1673,16730,158.2558398,48.23637998
1674,16740,156.8232705,47.79973284
1675,16750,155.3456505,47.34935427
1676,16760,153.7451643,46.86152607
1677,16770,151.7363869,46.24925072
1678,16780,149.7723451,45.65061077
1679,16790,147.6672799,45.00898692
1680,16800,145.5734707,44.37079388
1681,16810,143.5802567,43.76326224
1682,16820,141.5293382,43.13814228
1683,16830,144.0712494,43.9129168
1684,16840,137.027013,41.76583357
1685,16850,135.0544881,41.16460798
1686,16860,133.0477998,40.55296937
1687,16870,131.0285796,39.93751107
1688,16880,128.7278885,39.23626041
1689,16890,129.2935745,39.4086815
1690,16900,124.0575159,37.81273085
1691,16910,121.8883583,37.1515716
1692,16920,124.4399976,37.92931128
1693,16930,117.5190733,35.81981355
1694,16940,115.0430273,35.06511472
1695,16950,114.7612917,34.9792417
1696,16960,109.7442901,33.45005962
1697,16970,107.0747957,32.63639772
1698,16980,104.5157794,31.85640955
1699,16990,101.7670662,31.01860177
1700,17000,99.18552001,30.2317465
1701,17010,96.5728211,29.43539587
1702,17020,93.89510592,28.61922828
1703,17030,91.28750282,27.82443086
1704,17040,88.67738593,27.02886723
1705,17050,86.06615079,26.23296276
1706,17060,83.37561603,25.41288777
1707,17070,80.82220794,24.63460898
1708,17080,78.30893841,23.86856443
1709,17090,78.0216928,23.78101197
1710,17100,73.03154055,22.26001356
1711,17110,70.45797936,21.47559211
1712,17120,67.96358378,20.71530034
1713,17130,65.26704516,19.89339536
1714,17140,62.63282226,19.09048422
1715,17150,60.09735015,18.31767232
1716,17160,57.46188735,17.51438326
1717,17170,56.13744534,17.11069334
1718,17180,52.19732669,15.90974518
1719,17190,49.8066789,15.18107573
1720,17200,72.05711782,21.96300951
1721,17210,69.6584873,21.23190693
1722,17220,67.48196467,20.56850283
1723,17230,67.01772763,20.42700338
1724,17240,36.56197053,11.14408862
1725,17250,33.87379294,10.32473209
1726,17260,31.20075925,9.509991418
1727,17270,28.53224985,8.696629753
1728,17280,26.0305517,7.934112159
1729,17290,23.90428832,7.28602708
1730,17300,22.62066864,6.894779801
1731,17310,21.79024075,6.64166538
1732,17320,43.81348799,13.35435114
1733,17330,32.13022027,9.793291137
1734,17340,24.45928855,7.455191149
1735,17350,23.53915784,7.174735308
1736,17360,25.07447121,7.642698826
1737,17370,27.08658197,8.255990183
1738,17380,29.08051279,8.863740297
1739,17390,31.00533335,9.450425604
1740,17400,32.98177666,10.05284553
1741,17410,34.92260638,10.64441042
1742,17420,36.2201708,11.03990806
1743,17430,40.48189814,12.33888255
1744,17440,62.64967378,19.09562057
1745,17450,38.22995336,11.65248978
1746,17460,38.85237696,11.8422045
1747,17470,39.53762722,12.05106878
1748,17480,39.90658243,12.16352633
1749,17490,40.37494015,12.30628176
1750,17500,40.95819904,12.48405907
1751,17510,41.5160738,12.65409929
1752,17520,42.19273654,12.8603461
1753,17530,43.50599569,13.26062749
1754,17540,43.16807901,13.15763048
1755,17550,43.67383186,13.31178395
1756,17560,44.05676084,13.4285007
1757,17570,44.06088034,13.42975633
1758,17580,44.50036879,13.56371241
1759,17590,90.28323588,27.5183303
1760,17600,45.40667296,13.83995392
1761,17610,45.77644745,13.95266118
1762,17620,45.91837846,13.99592175
1763,17630,46.25792614,14.09941589
1764,17640,65.5436054,19.97769093
1765,17650,47.24882186,14.4014409
1766,17660,48.22215721,14.69811352
1767,17670,49.32770637,15.0350849
1768,17680,50.93668097,15.52550036
1769,17690,52.35803267,15.95872836
1770,17700,53.89620434,16.42756308
1771,17710,55.40548188,16.88759088
1772,17720,57.17798882,17.42785099
1773,17730,58.45677086,17.81762376
1774,17740,59.94266655,18.27052476
1775,17750,61.5129144,18.74913631
1776,17760,62.99582629,19.20112785
1777,17770,64.60521959,19.69167093
1778,17780,66.14250582,20.16023577
1779,17790,67.64424742,20.61796662
1780,17800,69.14748438,21.07615324
1781,17810,70.64235473,21.53178972
1782,17820,71.99097489,21.94284915
1783,17830,72.85643628,22.20664178
1784,17840,91.22040964,27.80398086
1785,17850,74.09896417,22.58536428
1786,17860,77.30265445,23.56184908
1787,17870,75.67706893,23.06637061
1788,17880,76.27593669,23.2489055
1789,17890,77.02741506,23.47795611
1790,17900,77.66316685,23.67173325
1791,17910,78.39863006,23.89590244
1792,17920,79.10078028,24.10991783
1793,17930,79.63908619,24.27399347
1794,17940,80.31801125,24.48092983
1795,17950,81.03632133,24.69987074
1796,17960,81.6855611,24.89775902
1797,17970,82.43698617,25.12679338
1798,17980,84.53575126,25.76649698
1799,17990,83.72887813,25.52056205
1800,18000,84.43910526,25.73703928
1801,18010,85.13163645,25.94812279
1802,18020,85.7605932,26.13982881
1803,18030,101.8909814,31.05637112
1804,18040,86.37929576,26.32840935
1805,18050,85.09069401,25.93564354
1806,18060,83.27586865,25.38248476
1807,18070,81.45016867,24.82601141
1808,18080,79.86771257,24.34367879
1809,18090,78.72387912,23.99503835
1810,18100,77.80983622,23.71643808
1811,18110,78.97699741,24.07218881
1812,18120,76.71144547,23.38164858
1813,18130,76.06406632,23.18432742
1814,18140,75.41239518,22.98569805
1815,18150,74.71746983,22.7738848
1816,18160,74.2666912,22.63648748
1817,18170,77.24137476,23.54317103
1818,18180,72.88172137,22.21434867
1819,18190,76.33508621,23.26693428
1820,18200,115.8340149,35.30620774
1821,18210,71.26657045,21.72205067
1822,18220,70.69942897,21.54918595
1823,18230,70.29666221,21.42642264
1824,18240,70.73556498,21.56020021
1825,18250,69.46503795,21.17294357
1826,18260,68.96076502,21.01924118
1827,18270,67.89021986,20.69293901
1828,18280,65.66800515,20.01560797
1829,18290,62.18843068,18.95503367
1830,18300,57.64917115,17.57146737
1831,18310,52.89744763,16.12314204
1832,18320,49.05410744,14.95169195
1833,18330,47.20821318,14.38906338
1834,18340,46.61785135,14.20912109
1835,18350,46.90985873,14.29812494
1836,18360,47.87676708,14.59283861
1837,18370,49.8997502,15.20944386
1838,18380,51.75765846,15.7757343
1839,18390,50.77092884,15.47497911
1840,18400,51.79490352,15.78708659
1841,18410,54.33126604,16.56016989
1842,18420,53.94521806,16.44250246
1843,18430,55.14895637,16.8094019
1844,18440,56.15314869,17.11547972
1845,18450,57.2081361,17.43703988
1846,18460,58.41520202,17.80495358
1847,18470,61.81009377,18.83971658
1848,18480,60.58669085,18.46682337
1849,18490,62.43206279,19.02929274
1850,18500,63.37793297,19.31759397
1851,18510,65.21124112,19.87638629
1852,18520,67.12342796,20.45922084
1853,18530,77.8947043,23.74230587
1854,18540,71.6627917,21.84281891
1855,18550,76.32517271,23.26391264
1856,18560,80.28837765,24.47189751
1857,18570,82.89544708,25.26653227
1858,18580,84.47734573,25.74869498
1859,18590,87.86687984,26.78182498
1860,18600,90.82817653,27.68442821
1861,18610,95.15545214,29.00338181
1862,18620,102.3109375,31.18437374
1863,18630,109.607745,33.40844068
1864,18640,116.815275,35.60529581
1865,18650,124.1743908,37.8483543
1866,18660,131.4824659,40.07585561
1867,18670,142.7368234,43.50618378
1868,18680,178.8083774,54.50079343
1869,18690,175.5070333,53.49454374
1870,18700,160.4572225,48.90736141
1871,18710,167.1695489,50.9532785
1872,18720,168.5355191,51.36962622
1873,18730,215.800394,65.77596008
1874,18740,175.2665126,53.42123304
1875,18750,173.3487341,52.83669416
1876,18760,177.809868,54.19644776
1877,18770,176.6130838,53.83166793
1878,18780,178.1808949,54.30953676
1879,18790,179.9475397,54.84801011
1880,18800,181.4930849,55.31909227
1881,18810,183.0813195,55.80318618
1882,18820,184.6698762,56.28737826
1883,18830,186.3779745,56.80800664
1884,18840,188.031408,57.31197316
1885,18850,189.7702781,57.84198076
1886,18860,191.4814993,58.36356098
1887,18870,193.2143683,58.89173946
1888,18880,209.4819415,63.85009578
1889,18890,196.5945507,59.92201905
1890,18900,198.3290732,60.45070151
1891,18910,199.7722927,60.89059482
1892,18920,201.2260528,61.33370089
1893,18930,202.6327307,61.7624563
1894,18940,204.0556112,62.1961503
1895,18950,205.5588296,62.65433128
1896,18960,215.6659164,65.73497131
1897,18970,207.9823278,63.39301352
1898,18980,209.2951373,63.79315785
1899,18990,210.6269437,64.19909244
1900,19000,211.980074,64.61152657
1901,19010,216.3362197,65.93927977
1902,19020,214.4231022,65.35616154
1903,19030,215.713228,65.74939188
1904,19040,215.3857674,65.64958191
1905,19050,214.7111759,65.44396642
1906,19060,216.6508609,66.03518239
1907,19070,213.8138938,65.17047484
1908,19080,213.3901187,65.04130818
1909,19090,223.8069676,68.21636372
1910,19100,215.3330711,65.63352007
1911,19110,212.7660047,64.85107822
1912,19120,212.8948051,64.89033658
1913,19130,214.54358,65.39288319
1914,19140,212.4785762,64.76347004
1915,19150,212.3119814,64.71269193
1916,19160,212.512715,64.77387552
1917,19170,213.2676781,65.0039883
1918,19180,216.72183,66.05681379
1919,19190,216.0370227,65.84808451
1920,19200,217.99156,66.44382748
1921,19210,220.3173156,67.1527178
1922,19220,222.5630053,67.83720402
1923,19230,224.8190372,68.52484254
1924,19240,227.0161272,69.19451556
1925,19250,229.1222478,69.83646112
1926,19260,230.8656223,70.36784166
1927,19270,232.9107502,70.99119665
1928,19280,236.2691916,72.0148496
1929,19290,239.7934661,73.08904847
1930,19300,243.2388344,74.13919673
1931,19310,249.6100714,76.08114977
1932,19320,252.377152,76.92455592
1933,19330,254.5484651,77.58637216
1934,19340,257.6499578,78.53170715
1935,19350,260.8307138,79.50120156
1936,19360,267.2204003,81.44877801
1937,19370,263.9703019,80.45814801
1938,19380,264.4930144,80.6174708
1939,19390,267.9872879,81.68252534
1940,19400,263.8327464,80.4162211
1941,19410,263.9467262,80.45096215
1942,19420,264.0508202,80.48268999
1943,19430,264.2011018,80.52849584
1944,19440,264.3448554,80.57231192
1945,19450,264.5588142,80.63752657
1946,19460,264.9988471,80.7716486
1947,19470,265.0812579,80.79676742
1948,19480,265.2952273,80.86198529
1949,19490,265.3512422,80.87905861
1950,19500,265.4626887,80.91302752
1951,19510,265.6933361,80.98332884
1952,19520,265.7592688,81.00342513
1953,19530,265.9847082,81.07213907
1954,19540,266.1147798,81.11178489
1955,19550,266.2486716,81.1525951
1956,19560,266.4273651,81.20706089
1957,19570,271.5615521,82.77196108
1958,19580,282.865421,86.21738033
1959,19590,266.9478003,81.36568954
1960,19600,278.3980572,84.85572783
1961,19610,267.3055838,81.47474194
1962,19620,267.3180954,81.47855548
1963,19630,267.4370865,81.51482396
1964,19640,267.6312279,81.57399825
1965,19650,267.7418848,81.60772649
1966,19660,267.9577961,81.67353625
1967,19670,328.645267,100.1710774
1968,19680,316.8202341,96.56680735
1969,19690,268.3875776,81.80453365
1970,19700,268.5885866,81.8658012
1971,19710,269.1939342,82.05031115
1972,19720,271.9041036,82.87637078
1973,19730,273.8750855,83.47712605
1974,19740,269.6302082,82.18328747
1975,19750,302.3017841,92.14158379
1976,19760,269.6073501,82.1763203
1977,19770,269.8991518,82.26526146
1978,19780,270.3163321,82.39241804
1979,19790,272.1228809,82.94305411
1980,19800,273.189392,83.26812667
1981,19810,274.9224013,83.79634793
1982,19820,276.5935912,84.3057266
1983,19830,278.2118196,84.79896261
1984,19840,279.8323305,85.29289433
1985,19850,283.8832783,86.52762324
1986,19860,283.0300463,86.2675581
1987,19870,284.6315968,86.75571072
1988,19880,286.2189463,87.23953483
1989,19890,287.8503398,87.73678358
1990,19900,289.478699,88.23310744
1991,19910,291.1722239,88.74929384
1992,19920,292.7722194,89.23697246
1993,19930,294.3187322,89.70834958
1994,19940,295.862099,90.17876779
1995,19950,298.5041175,90.98405502
1996,19960,299.0552708,91.15204655
1997,19970,300.7302849,91.66259085
1998,19980,303.8851353,92.62418923
1999,19990,303.9441164,92.64216668
2000,20000,305.4865262,93.1122932
2001,20010,308.649096,94.07624447
2002,20020,308.7572487,94.1092094
2003,20030,310.9002372,94.76239229
2004,20040,312.9242605,95.3793146
2005,20050,313.3853402,95.5198517
2006,20060,313.7854538,95.64180632
2007,20070,316.871432,96.58241247
2008,20080,314.1284156,95.74634106
2009,20090,314.2949069,95.79708762
2010,20100,314.4168344,95.83425113
2011,20110,331.4612672,101.0293942
2012,20120,314.681273,95.914852
2013,20130,314.7139752,95.92481964
2014,20140,314.8855634,95.97711973
2015,20150,314.8982509,95.98098687
2016,20160,314.8266913,95.95917551
2017,20170,314.375967,95.82179474
2018,20180,314.5169147,95.8647556
2019,20190,316.7785388,96.55409863
2020,20200,313.824259,95.65363414
2021,20210,316.5979112,96.49904334
2022,20220,312.497427,95.24921574
2023,20230,311.8599594,95.05491561
2024,20240,311.3747069,94.90701066
2025,20250,310.9438,94.77567023
2026,20260,310.705813,94.70313181
2027,20270,330.8684942,100.848717
2028,20280,311.206884,94.85585823
2029,20290,311.8476045,95.05114984
2030,20300,312.5257278,95.25784183
2031,20310,313.2290549,95.47221592
2032,20320,313.9771719,95.70024199
2033,20330,314.7161062,95.92546917
2034,20340,315.3964779,96.13284646
2035,20350,316.1988488,96.37740912
2036,20360,316.9048012,96.5925834
2037,20370,317.5939388,96.80263255
2038,20380,318.2556268,97.00431504
2039,20390,319.0161149,97.23611182
2040,20400,319.6810747,97.43879158
2041,20410,320.4371403,97.66924035
2042,20420,321.1763903,97.89456375
2043,20430,321.9137146,98.11930023
2044,20440,322.6747208,98.35125491
2045,20450,323.321779,98.54847822
2046,20460,345.7028426,105.3702264
2047,20470,324.6489844,98.95301045
2048,20480,325.1029308,99.0913733
2049,20490,330.687629,100.7935893
2050,20500,326.4263214,99.49474276
2051,20510,327.051745,99.68537188
2052,20520,341.5245587,104.0966855
2053,20530,331.8374557,101.1440565
2054,20540,329.0049214,100.2807
2055,20550,329.6499386,100.4773013
2056,20560,344.3162866,104.9476041
2057,20570,340.5347746,103.7949993
2058,20580,336.7574169,102.6436607
2059,20590,336.9062521,102.6890256
2060,20600,338.2232154,103.0904361
2061,20610,335.156287,102.1556363
2062,20620,336.6189112,102.6014441
2063,20630,338.0449785,103.0361095
2064,20640,340.9703017,103.927748
2065,20650,340.9038272,103.9074865
2066,20660,342.2544896,104.3191684
2067,20670,343.81156,104.7937635
2068,20680,345.2244764,105.2244204
2069,20690,346.5337276,105.6234802
2070,20700,347.7789431,106.0030218
2071,20710,349.2367469,106.4473605
2072,20720,350.7080744,106.8958211
2073,20730,352.2550845,107.3673498
2074,20740,353.5430884,107.7599333
2075,20750,355.0813955,108.2288094
2076,20760,356.5892957,108.6884173
2077,20770,363.2590326,110.7213531
2078,20780,359.5004043,109.5757232
2079,20790,375.7015082,114.5138197
2080,20800,362.3005948,110.4292213
2081,20810,368.9386007,112.4524855
2082,20820,365.5999931,111.4348779
2083,20830,376.0273079,114.6131234
2084,20840,368.1375801,112.2083344
2085,20850,369.4816197,112.6179977
2086,20860,370.8949099,113.0487685
2087,20870,371.557566,113.2507461
2088,20880,372.2741873,113.4691723
2089,20890,372.8734365,113.6518235
2090,20900,373.2257608,113.7592119
2091,20910,373.4325977,113.8222558
2092,20920,373.676377,113.8965597
2093,20930,373.9328171,113.9747227
2094,20940,374.2182676,114.061728
2095,20950,374.4231976,114.1241906
2096,20960,374.690937,114.2057976
2097,20970,398.2813657,121.3961603
2098,20980,382.2521376,116.5104515
2099,20990,375.5480483,114.4670451
2100,21000,375.9974058,114.6040093
2101,21010,376.2005698,114.6659337
2102,21020,376.4551985,114.7435445
2103,21030,376.6501985,114.8029805
2104,21040,376.9415927,114.8917975
2105,21050,377.2879281,114.9973605
2106,21060,377.5607247,115.0805089
2107,21070,377.7098601,115.1259654
2108,21080,378.1148625,115.2494101
2109,21090,378.342809,115.3188882
2110,21100,378.6306197,115.4066129
2111,21110,378.9022765,115.4894139
2112,21120,379.1784753,115.5735993
2113,21130,379.4657013,115.6611458
2114,21140,379.7251893,115.7402377
2115,21150,380.008024,115.8264457
2116,21160,380.3270321,115.9236794
2117,21170,380.5180272,115.9818947
2118,21180,380.8581117,116.0855525
2119,21190,381.1307715,116.1686592
2120,21200,381.4136909,116.254893
2121,21210,381.7350689,116.352849
2122,21220,385.8391781,117.6037815
2123,21230,382.2510717,116.5101267
2124,21240,382.5677574,116.6066524
2125,21250,382.813987,116.6817032
2126,21260,385.5689524,117.5214167
2127,21270,383.3859974,116.856052
2128,21280,383.7178883,116.9572124
2129,21290,384.0374968,117.054629
2130,21300,384.3214115,117.1411662
2131,21310,384.7461009,117.2706116
2132,21320,384.8266901,117.2951751
2133,21330,385.1702545,117.3998936
2134,21340,385.7682,117.5821473
2135,21350,390.087624,118.8987078
2136,21360,385.9566232,117.6395788
2137,21370,386.2250693,117.7214011
2138,21380,386.2204641,117.7199974
2139,21390,386.0202476,117.6589715
2140,21400,385.3227826,117.4463841
2141,21410,384.4563149,117.1822848
2142,21420,383.6167897,116.9263975
2143,21430,382.6404868,116.6288204
2144,21440,381.8126995,116.3765108
2145,21450,380.9856361,116.1244219
2146,21460,380.0396451,115.8360838
2147,21470,393.4293611,119.9172692
2148,21480,378.2425577,115.2883316
2149,21490,384.5459975,117.20962
2150,21500,377.0444219,114.9231398
2151,21510,376.6826057,114.8128582
2152,21520,376.4776731,114.7503948
2153,21530,376.1790895,114.6593865
2154,21540,382.9706631,116.7294581
2155,21550,375.6370016,114.4941581
2156,21560,375.4207231,114.4282364
2157,21570,375.7743268,114.5360148
2158,21580,379.5921982,115.699702
2159,21590,376.2691574,114.6868392
2160,21600,376.5300141,114.7663483
2161,21610,376.7658712,114.8382375
2162,21620,376.9787643,114.9031274
2163,21630,376.7021493,114.8188151
2164,21640,376.4030904,114.727662
2165,21650,376.1643785,114.6549026
2166,21660,376.0638682,114.624267
2167,21670,375.5483907,114.4671495
2168,21680,375.265692,114.3809829
2169,21690,374.9158541,114.2743523
2170,21700,374.6316766,114.187735
2171,21710,376.1334571,114.6454777
2172,21720,374.0914285,114.0230674
2173,21730,373.8409428,113.9467194
2174,21740,373.5190219,113.8485979
2175,21750,373.2342274,113.7617925
2176,21760,373.0942077,113.7191145
2177,21770,385.3416,117.4521197
2178,21780,372.5675008,113.5585743
2179,21790,372.4119222,113.5111539
2180,21800,372.1440321,113.429501
2181,21810,371.8717931,113.3465225
2182,21820,371.6457353,113.2776201
2183,21830,371.3386826,113.1840305
2184,21840,371.0452684,113.0945978
2185,21850,370.8202607,113.0260155
2186,21860,370.7608652,113.0079117
2187,21870,370.4278338,112.9064037
2188,21880,370.0479832,112.7906253
2189,21890,369.7670864,112.7050079
2190,21900,371.9560276,113.3721972
2191,21910,369.2759927,112.5553226
2192,21920,368.8956231,112.4393859
2193,21930,368.2144407,112.2317615
2194,21940,367.4734129,112.0058963
2195,21950,366.8534626,111.8169354
2196,21960,366.2002102,111.6178241
2197,21970,365.4936288,111.4024581
2198,21980,364.994715,111.2503891
2199,21990,364.1862566,111.003971
2200,22000,363.4845771,110.7900991
2201,22010,362.847957,110.5960573
2202,22020,362.1646511,110.3877857
2203,22030,361.49334,110.18317
2204,22040,360.820956,109.9782274
2205,22050,360.1983011,109.7884422
2206,22060,363.0275745,110.6508047
2207,22070,358.6638655,109.3207462
2208,22080,358.0276547,109.1268292
2209,22090,357.3238866,108.9123206
2210,22100,356.8334038,108.7628215
2211,22110,362.3446404,110.4426464
2212,22120,356.3376761,108.6117237
2213,22130,355.9674226,108.4988704
2214,22140,358.0915294,109.1462982
2215,22150,355.4245026,108.3333884
2216,22160,355.1342048,108.2449056
2217,22170,354.8117267,108.1466143
2218,22180,359.6146901,109.6105575
2219,22190,355.0128594,108.2079195
2220,22200,354.0599802,107.917482
2221,22210,353.8653233,107.8581505
2222,22220,353.5570447,107.7641872
2223,22230,353.2884587,107.6823222
2224,22240,352.9872971,107.5905281
2225,22250,352.6719845,107.4944209
2226,22260,353.6241832,107.784651
2227,22270,352.1022152,107.3207552
2228,22280,351.8321665,107.2384443
2229,22290,351.5136022,107.141346
2230,22300,351.2708899,107.0673672
2231,22310,350.9590445,106.9723168
2232,22320,350.8260065,106.9317668
2233,22330,350.5373197,106.843775
2234,22340,350.2255003,106.7487325
2235,22350,349.9980187,106.6793961
2236,22360,349.6723729,106.5801393
2237,22370,349.3592804,106.4847087
2238,22380,349.1214953,106.4122318
2239,22390,348.8034849,106.3153022
2240,22400,348.5146113,106.2272535
2241,22410,348.249674,106.1465006
2242,22420,347.8998636,106.0398784
2243,22430,347.6470058,105.9628074
2244,22440,347.2723646,105.8486167
2245,22450,346.9751283,105.7580191
2246,22460,346.7103431,105.6773126
2247,22470,346.4218341,105.589375
2248,22480,346.162335,105.5102797
2249,22490,371.4340075,113.2130855
2250,22500,351.7930734,107.2265288
2251,22510,345.219577,105.2229271
2252,22520,345.236265,105.2280136
2253,22530,344.2949742,104.9411081
2254,22540,343.5737088,104.7212664
2255,22550,342.9213853,104.5224382
2256,22560,342.6827914,104.4497148
2257,22570,341.7052832,104.1517703
2258,22580,369.3435682,112.5759196
2259,22590,349.7618439,106.60741
2260,22600,374.6583508,114.1958653
2261,22610,340.7272201,103.8536567
2262,22620,381.8145167,116.3770647
2263,22630,337.9622091,103.0108813
2264,22640,337.3519865,102.8248855
2265,22650,336.7296186,102.6351878
2266,22660,336.5727292,102.5873679
2267,22670,335.6612375,102.3095452
2268,22680,334.9113838,102.0809898
2269,22690,334.2084762,101.8667435
2270,22700,333.519889,101.6568622
2271,22710,336.2692196,102.4948581
2272,22720,332.6302658,101.385705
2273,22730,334.7653476,102.036478
2274,22740,332.0088012,101.1962826
2275,22750,331.5872008,101.0677788
2276,22760,330.9258658,100.8662039
2277,22770,333.9205006,101.7789686
2278,22780,329.8507277,100.5385018
2279,22790,329.2969689,100.3697161
2280,22800,328.766872,100.2081426
2281,22810,328.3072656,100.0680545
2282,22820,327.9996054,99.97427974
2283,22830,327.723724,99.89019107
2284,22840,327.3656307,99.78104422
2285,22850,327.1465785,99.71427712
2286,22860,326.8303718,99.61789731
2287,22870,329.1349229,100.3203245
2288,22880,326.3907482,99.48390006
2289,22890,326.0087068,99.36745383
2290,22900,325.7290314,99.28220877
2291,22910,325.3252391,99.15913288
2292,22920,325.1204982,99.09672786
2293,22930,324.9719887,99.05146215
2294,22940,324.7432413,98.98173994
2295,22950,324.4382456,98.88877726
2296,22960,324.0974357,98.78489841
2297,22970,323.7546709,98.68042368
2298,22980,323.443212,98.58549102
2299,22990,323.0909988,98.47813644
2300,23000,322.9444052,98.43345471
2301,23010,322.5206757,98.30430195
2302,23020,322.1588012,98.19400259
2303,23030,322.1119661,98.17972725
2304,23040,321.6185967,98.02934827
2305,23050,319.694039,97.44274309
2306,23060,317.1827055,96.67728863
2307,23070,314.755508,95.93747884
2308,23080,312.3675249,95.2096216
2309,23090,309.90422,94.45880626
2310,23100,307.9428851,93.86099136
2311,23110,305.1922699,93.02260387
2312,23120,304.5270493,92.81984461
2313,23130,303.0847953,92.38024561
2314,23140,335.3010196,102.1997508
2315,23150,310.7070755,94.70351661
2316,23160,301.0187303,91.750509
2317,23170,299.8346847,91.38961188
2318,23180,298.210939,90.89469419
2319,23190,296.2918284,90.30974931
2320,23200,294.6206795,89.8003831
2321,23210,292.9986449,89.30598695
2322,23220,291.3331532,88.79834509
2323,23230,289.9446065,88.37511607
2324,23240,288.2962709,87.87270336
2325,23250,286.6639332,87.37516685
2326,23260,285.0921973,86.89610174
2327,23270,283.4353014,86.39107987
2328,23280,281.9234287,85.93026107
2329,23290,280.2798113,85.42928648
2330,23300,278.715152,84.95237834
2331,23310,277.0366933,84.44078412
2332,23320,275.4572354,83.95936534
2333,23330,273.8386009,83.46600556
2334,23340,272.2549111,82.98329689
2335,23350,270.6480546,82.49352703
2336,23360,269.6212777,82.18056545
2337,23370,268.8888527,81.95732231
2338,23380,272.3767667,83.02043848
2339,23390,267.2590391,81.46055511
2340,23400,283.9606623,86.55120986
2341,23410,277.4810621,84.57622773
2342,23420,274.9960323,83.81879063
2343,23430,262.5840346,80.03561375
2344,23440,281.4913666,85.79856853
2345,23450,259.9565091,79.23474397
2346,23460,258.8230488,78.88926527
2347,23470,257.6362233,78.52752087
2348,23480,256.3332432,78.13037253
2349,23490,254.9544836,77.71012661
2350,23500,253.4173159,77.24159789
2351,23510,251.8530312,76.76480392
2352,23520,250.1071022,76.23264474
2353,23530,248.1356232,75.63173795
2354,23540,248.2548044,75.66806439
2355,23550,243.8383915,74.32194174
2356,23560,241.975576,73.75415555
2357,23570,240.6046432,73.33629524
2358,23580,238.9071228,72.81889102
2359,23590,236.5831388,72.11054071
2360,23600,234.2064778,71.38613444
2361,23610,231.8054618,70.65430476
2362,23620,275.0930452,83.84836018
2363,23630,227.1123648,69.22384878
2364,23640,224.6993022,68.4883473
2365,23650,222.3675967,67.77764346
2366,23660,220.0670069,67.07642369
2367,23670,217.7116774,66.35851929
2368,23680,242.5050752,73.91554692
2369,23690,213.001806,64.92295046
2370,23700,210.4891303,64.15708692
2371,23710,208.1371226,63.44019498
2372,23720,206.0819799,62.81378746
2373,23730,203.8925344,62.14644448
2374,23740,217.3650639,66.25287147
2375,23750,219.3297836,66.85171803
2376,23760,196.6476026,59.93818926
2377,23770,194.8319155,59.38476785
2378,23780,217.6115749,66.32800804
2379,23790,194.9663178,59.42573368
2380,23800,188.2686188,57.384275
2381,23810,186.273424,56.77613964
2382,23820,184.1719638,56.13561456
2383,23830,182.2210759,55.54098393
2384,23840,180.3667928,54.97579844
2385,23850,183.6667682,55.98163096
2386,23860,175.8168403,53.58897293
2387,23870,173.66162,52.93206177
2388,23880,171.2924311,52.20993299
2389,23890,168.8897257,51.47758841
2390,23900,166.4874186,50.7453652
2391,23910,164.0920151,50.01524621
2392,23920,161.7798158,49.31048785
2393,23930,172.524206,52.58537799
2394,23940,156.8994608,47.82295565
2395,23950,154.5001767,47.09165386
2396,23960,152.0036835,46.33072273
2397,23970,157.2107818,47.9178463
