FID,Id,ORIG_FID,Id_1,Z (ft),POINT_X,POINT_Y,Lat,Long
1073,0,0,0,220.0410111,1255821.733,255801.357,47.6906013,-122.3949966
1074,0,0,0,221.3100368,1255788.931,255801.9983,47.6906013,-122.3949966
1075,0,0,0,222.1235747,1255756.129,255802.6395,47.6906013,-122.3949966
1076,0,0,0,220.3454792,1255723.327,255803.2808,47.6906013,-122.3949966
1077,0,0,0,220.1714482,1255690.525,255803.922,47.6906013,-122.3960037
1078,0,0,0,220.1716066,1255657.723,255804.5632,47.6906013,-122.3960037
1079,0,0,0,30.69319416,1255624.921,255805.1905,47.6906013,-122.3960037
1080,0,0,0,221.6574487,1255592.118,255805.7995,47.6906013,-122.3960037
1081,0,0,0,220.7930776,1255559.315,255806.3943,47.6906013,-122.3960037
1082,0,0,0,221.9521909,1255526.512,255806.9891,47.6906013,-122.3960037
1083,0,0,0,202.2165578,1255493.709,255807.5838,47.6906013,-122.3960037
1084,0,0,0,220.3598252,1255460.906,255808.1786,47.6906013,-122.3960037
1085,0,0,0,219.9383737,1255428.103,255808.7608,47.6906013,-122.3970032
1086,0,0,0,221.9188835,1255395.3,255809.3356,47.6906013,-122.3970032
1087,0,0,0,61.31519413,1255368.645,255803.4974,47.6906013,-122.3970032
1088,0,0,0,220,1255367.839,255770.6989,47.6904984,-122.3970032
1089,0,0,0,221.9722246,1255367.034,255737.9005,47.6903992,-122.3970032
1090,0,0,0,221.6315427,1255366.228,255705.1021,47.6903,-122.3970032
1091,0,0,0,93.99344736,1255365.423,255672.3036,47.6902008,-122.3970032
1092,0,0,0,222.5021141,1255364.617,255639.5052,47.6901016,-122.3970032
1093,0,0,0,225.8621137,1255363.811,255606.7067,47.6899986,-122.3970032
1094,0,0,0,227.3642273,1255363.006,255573.9083,47.6898994,-122.3970032
1095,0,0,0,227.2642004,1255362.2,255541.1099,47.6898003,-122.3970032
1096,0,0,0,224.2006056,1255361.395,255508.3114,47.6897011,-122.3970032
1097,0,0,0,227.8362642,1255360.589,255475.513,47.6897011,-122.3970032
1098,0,0,0,15.79496343,1255359.783,255442.7145,47.6896019,-122.3970032
1099,0,0,0,223.9512554,1255357.852,255410.0734,47.6894989,-122.3970032
1100,0,0,0,220.444849,1255349.638,255378.3099,47.6893997,-122.3970032
1101,0,0,0,219.1340611,1255341.424,255346.5465,47.6893005,-122.3970032
1102,0,0,0,220.1535737,1255329.013,255356.4687,47.6893005,-122.3970032
1103,0,0,0,217.0151301,1255314.633,255385.9574,47.6893997,-122.3970032
1104,0,0,0,218.2957047,1255300.252,255415.4461,47.6894989,-122.3970032
1105,0,0,0,215.8775851,1255285.58,255444.775,47.6896019,-122.3970032
1106,0,0,0,217.8222555,1255268.456,255472.76,47.6896019,-122.3970032
1107,0,0,0,218.3839064,1255251.332,255500.745,47.6897011,-122.3970032
1108,0,0,0,217.7955767,1255231.794,255527.0664,47.6898003,-122.3970032
1109,0,0,0,217.6853556,1255211.737,255553.0297,47.6898994,-122.3970032
1110,0,0,0,212.5615333,1255191.68,255578.9931,47.6898994,-122.3980026
1111,0,0,0,102.926928,1255171.623,255604.9565,47.6899986,-122.3980026
1112,0,0,0,49.01610746,1255151.566,255630.9199,47.6901016,-122.3980026
1113,0,0,0,69.75515023,1255131.508,255656.8832,47.6901016,-122.3980026
1114,0,0,0,234.8851775,1255111.451,255682.8466,47.6902008,-122.3980026
1115,0,0,0,59.15516162,1255091.394,255708.8099,47.6903,-122.3980026
1116,0,0,0,198.0899684,1255071.337,255734.7731,47.6903,-122.3980026
1117,0,0,0,204.7632792,1255051.279,255760.7362,47.6903992,-122.3980026
1118,0,0,0,155.6206004,1255031.222,255786.6994,47.6904984,-122.3980026
1119,0,0,0,1.562629723,1255011.164,255812.6626,47.6906013,-122.3980026
1120,0,0,0,165.536149,1255006.5,255818.7001,47.6906013,-122.3980026
